user_id,country,gender,years_of_experience,no_of_apply,no_of_pass,no_of_hire,avg_apply_pass,avg_pass_hire,no_of_event_reg,signup_year,current_inactive_days,education_level,job_role,skills
339,South Korea,male,0,8,0,0,0,0,0,2016,880,Graduated College,Web Developer,AWS|Nginx|Java|JavaScript|MySQL|Git|Jenkins|jQuery|Spring Boot|Memcached|Redis
342,South Korea,female,0,0,0,0,0,0,0,2016,818,Graduated College,Social Marketer,Axure|Google Analytics|JIRA|Excel|SQL
348,South Korea,female,0,0,0,0,0,0,0,2016,823,Graduated College,Reporter,Excel|MS Office|Python|Google Cloud Platform|Slack|Notion|JIRA|HWP|ERP Software|HR Management
350,South Korea,male,0,0,0,0,0,0,0,2016,30,Graduated College,"System, Network Administrator",GCP|Python|Java|Scala
351,South Korea,male,0,0,0,0,0,0,0,2016,909,Graduated College,"UI,GUI Designer",UX Design
354,South Korea,male,0,0,0,0,0,0,0,2016,1033,Graduated College,Social Marketer,Marketing Strategy|Marketing Operations|Marketing Management|Content Management
355,South Korea,female,0,0,0,0,0,0,0,2016,39,Graduated College,Editorial Designer,Adobe Photoshop|Adobe Illustrator
356,South Korea,female,0,9,0,0,0,0,0,2016,1037,Graduated College,Marketer,Content Management|Content Strategy|Content Development|Interactive Media|Interactive Marketing
357,South Korea,female,0,1,0,0,0,0,0,2016,1212,Graduated College,Python Developer,AWS|Git|iOS|JavaScript|MySQL|Android|Kotlin|Swift|GitHub|Node.js
358,South Korea,male,0,3,0,0,0,0,1,2016,974,Graduated College,Web Developer,HTML|CSS|jQuery|jQuery UI
360,South Korea,female,0,1,0,0,0,0,0,2016,55,Graduated College,Web Designer,Adobe Photoshop|Sketch|Adobe Illustrator|UI Design|Zeplin|Graphic Design|3D|UX Design|UX|iOS|Android|Figma|3D Modeling|3D graphics|3D rendering|Motion Design|Motion Graphics|After Effect
361,South Korea,female,0,1,0,0,0,0,0,2016,1123,Graduated College,Game Planner,Java|NoSQL|Kotlin|Scala
362,South Korea,female,0,0,0,0,0,0,0,2016,975,Graduated College,Web Developer,Adobe Photoshop|Adobe Illustrator
364,South Korea,female,0,1,0,0,0,0,0,2016,822,Graduated College,Product Designer,UX Design
366,South Korea,male,0,0,0,0,0,0,0,2016,23,Graduated College,"System, Network Administrator",PMP
367,South Korea,male,0,0,0,0,0,0,0,2016,858,Graduated College,Sales Team Lead,Adobe Photoshop|Adobe Illustrator
368,South Korea,female,0,3,0,0,0,0,0,2016,1193,Graduated College,Illustrator,Character Animation|Commodity|Designs|Adobe Photoshop|Adobe Illustrator|IP|Commodities|Product Launch
369,South Korea,male,0,0,0,0,0,0,0,2016,24,Graduated College,Digital Marketer,Marketing Management|Influencer Marketing|Viral Marketing|Affiliate Marketing|Partnership Marketing|Alliances|Marketing Operations|Marketing Strategy|Marketing Analytics|Marketing Communications|Marketing Event Planning|Fashion Marketing
370,South Korea,female,0,1,0,0,0,0,0,2016,1149,No College,Social Marketer,Adobe Photoshop|Adobe Illustrator|Flash|JIRA|Notion|Zeplin|Slack
371,South Korea,male,0,0,0,0,0,0,0,2016,778,Graduated College,Quality Manager,Java|Azure|AWS|GCP|Spring Boot
372,Malaysia,male,0,40,4,0,0.5,0,0,2016,1057,No College,Strategic Planner,Accounting|IFRS|PowerPoint|PowerPC|MS Office
373,South Korea,female,0,2,0,0,0,0,0,2016,27,Graduated College,Mobile Marketing Specialist,Marketing Strategy|Commodity|Marketing Communications
374,South Korea,male,0,0,0,0,0,0,0,2016,1085,Graduated College,Secretary,Excel|PowerPoint|JIRA|Confluence|Slack
375,South Korea,female,0,0,0,0,0,0,0,2016,741,Graduated College,Web Developer,AWS|GCP|Azure
376,South Korea,female,0,39,0,0,0,0,0,2016,1012,Graduated College,Welder,Excel|MS Office|Python|Google Cloud Platform|Slack|Notion|JIRA|HWP|ERP Software|HR Management
379,South Korea,female,0,0,0,0,0,0,0,2016,1059,Graduated College,Business Support Manager,Merchandise Planning|Commodity Markets|Marketing Research|Production Management|IP|Data Analysis|Revenue Forecasting
381,South Korea,female,0,0,0,0,0,0,0,2016,1064,Graduated College,Architect,Adobe Photoshop|Adobe Illustrator|Flash|JIRA|Notion|Zeplin|Slack
382,South Korea,female,0,0,0,0,0,0,0,2016,1019,Graduated College,Sales Team Lead,Front End Developers|Backend Development|iOS|Android|Git|React|React Native
383,South Korea,male,0,1,0,0,0,0,0,2016,1103,Graduated College,Web Publisher,Adobe Photoshop
385,South Korea,female,0,7,3,0,0.5,0,0,2016,3,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Sketch
386,South Korea,male,0,130,7,0,0.4,0,0,2016,73,Graduated College,Partnership Specialist,Firebase
388,South Korea,male,0,2,0,0,0,0,0,2016,1132,Graduated College,Illustrator,Adobe Photoshop|Adobe Illustrator|Flash|JIRA|Notion|Zeplin|Slack
390,South Korea,female,0,0,0,0,0,0,0,2016,971,Graduated College,Web Developer,Android|iOS
393,South Korea,male,0,6,0,0,0,0,0,2016,912,Graduated College,Business Development,Performing Arts
394,Japan,female,0,0,0,0,0,0,0,2016,28,No College,Front-end Engineer,Kotlin|Swift|Android
395,South Korea,female,0,13,0,0,0,0,0,2016,1197,Graduated College,Web Developer,AWS|Git|MySQL|Redis|Docker|React|React.js|React Native|TypeScript|Spring Framework|Node.js|Kotlin|Apache Kafka|ElasticSearch
398,South Korea,male,0,2,0,0,0,0,0,2016,91,Graduated College,Java Developer,RESTful architecture|RDBMS|NoSQL|Python|AWS|iOS|GCP|Azure|Docker|Redis|ElasticSearch|Swift|OpenGL|OpenGL ES|Metal|UI Design|UX|C++|React|Java|Kotlin|Android|MVVM|C|ObjectiveC
400,South Korea,female,0,0,0,0,0,0,0,2016,825,Graduated College,Web Developer,RESTful architecture|RDBMS|NoSQL|Python|AWS|iOS|GCP|Azure|Docker|Redis|ElasticSearch|Swift|OpenGL|OpenGL ES|Metal|UI Design|UX|C++|React|Java|Kotlin|Android|MVVM|C|ObjectiveC
401,South Korea,male,0,0,0,0,0,0,0,2016,18,Graduated College,Social Marketer,Tableau|Google Analytics|SQL
406,South Korea,male,0,0,0,0,0,0,0,2016,783,Graduated College,Quality Manager,Treasury Management|Financial Accounting|Financial Statements
409,South Korea,male,0,8,3,1,0.2,4.3,0,2016,83,Graduated College,"C,C++ Developer",AWS|Azure
414,South Korea,male,0,0,0,0,0,0,0,2016,1199,Graduated College,Strategic Planner,Firebase
415,South Korea,female,0,1,0,0,0,0,0,2016,1081,Graduated College,I&C Engineer,AWS|Linux|Docker|Jenkins|Node.js|Git|JavaScript|MySQL|SQL|React|GitHub|Python|JIRA|Redis|TypeScript|ElasticSearch|React.js|ExpressJS|Amazon Web Service|Nginx|REST
416,South Korea,male,0,9,0,0,0,0,0,2016,919,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator|Flash|JIRA|Notion|Zeplin|Slack
418,South Korea,female,0,9,0,0,0,0,0,2016,1191,Graduated College,Marketing Strategy Planner,Project Control|Product Management
419,South Korea,male,0,105,3,0,0,0,0,2016,903,Graduated College,Web Designer,AWS|Linux|Apache|Tomcat|Docker|Python
421,South Korea,female,0,0,0,0,0,0,0,2016,89,Graduated College,Web Developer,Swift|ObjectiveC|Android|iOS|React Native|Java|Kotlin|Spring Boot|Spring Framework|React.js|VueJS|TypeScript
423,South Korea,female,0,4,0,0,0,0,0,2016,923,Graduated College,Editorial Designer,Adobe Photoshop|Adobe Illustrator
424,South Korea,male,0,2,0,0,0,0,0,2016,920,Graduated College,Quality Manager,Java|Kotlin|Git
425,South Korea,male,0,0,0,0,0,0,0,2016,900,Graduated College,Sales Team Lead,Adobe Photoshop|Adobe Illustrator
427,South Korea,male,0,33,0,0,0,0,0,2016,793,Graduated College,Marketer,Adobe Photoshop|Lightroom|Adobe Premiere
431,South Korea,male,0,0,0,0,0,0,0,2016,34,Graduated College,Digital Marketer,Advertising Agency|Marketing Communications
433,South Korea,male,0,0,0,0,0,0,0,2016,828,No College,Logistics Manager,JavaScript|TypeScript|Node.js
435,South Korea,male,0,7,0,0,0,0,0,2016,755,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator|Figma|After Effect|UI Design|ProtoPie
441,South Korea,female,0,0,0,0,0,0,0,2016,748,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
441,South Korea,female,0,0,0,0,0,0,0,2016,748,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
443,South Korea,female,0,0,0,0,0,0,0,2016,962,Graduated College,iOS Developer,iOS|Swift|OpenGL|Metal
443,South Korea,female,0,0,0,0,0,0,0,2016,962,Graduated College,iOS Developer,iOS|Swift|OpenGL|Metal
447,South Korea,male,0,4,0,0,0.5,0,0,2016,1143,Graduated College,"Video, Motion Designer",Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
447,South Korea,male,0,4,0,0,0.5,0,0,2016,1143,Graduated College,"Video, Motion Designer",Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
448,South Korea,male,0,2,0,0,0,0,0,2016,816,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator
448,South Korea,male,0,2,0,0,0,0,0,2016,816,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator
452,South Korea,male,0,0,0,0,0,0,0,2016,794,Graduated College,Space Designer,Adobe Photoshop|Adobe Illustrator|UI Design|Figma|Sketch|Sketching
452,South Korea,male,0,0,0,0,0,0,0,2016,794,Graduated College,Space Designer,Adobe Photoshop|Adobe Illustrator|UI Design|Figma|Sketch|Sketching
453,South Korea,female,0,1,0,0,0,0,0,2016,901,Graduated College,Sales Team Lead,Logistics|Logistics Management
453,South Korea,female,0,1,0,0,0,0,0,2016,901,Graduated College,Sales Team Lead,Logistics|Logistics Management
455,South Korea,male,0,11,4,0,1.2,0,0,2016,877,Graduated College,"QA, Test Engineer",AWS|Git|MySQL|JavaScript|Linux|SQL|React.js|React Native|Python|Golang|iOS|JIRA|Confluence|PostgreSQL|NoSQL|MongoDB
455,South Korea,male,0,11,4,0,1.2,0,0,2016,13,Graduated College,"QA, Test Engineer",AWS|Git|MySQL|JavaScript|Linux|SQL|React.js|React Native|Python|Golang|iOS|JIRA|Confluence|PostgreSQL|NoSQL|MongoDB
456,South Korea,female,0,0,0,0,0,0,0,2016,843,Graduated College,Web Designer,Figma|Adobe XD|Sketch|Adobe Photoshop|Adobe Illustrator
456,South Korea,female,0,0,0,0,0,0,0,2016,843,Graduated College,Web Designer,Figma|Adobe XD|Sketch|Adobe Photoshop|Adobe Illustrator
457,South Korea,female,0,0,0,0,0,0,2,2016,956,Graduated College,Web Designer,Sketch|Zeplin|UX|UX Design|UI Design
457,South Korea,female,0,0,0,0,0,0,2,2016,956,Graduated College,Web Designer,Sketch|Zeplin|UX|UX Design|UI Design
458,South Korea,female,0,0,0,0,0,0,0,2016,39,No College,"C,C++ Developer",AWS|Azure
458,South Korea,female,0,0,0,0,0,0,0,2016,2,No College,"C,C++ Developer",AWS|Azure
459,South Korea,female,0,1,0,0,0,0,0,2016,781,Graduated College,"Video, Motion Designer",Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
459,South Korea,female,0,1,0,0,0,0,0,2016,781,Graduated College,"Video, Motion Designer",Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
471,South Korea,male,0,0,0,0,0,0,0,2016,46,Graduated College,Account Manager,GCP|Python|Java|Scala
471,South Korea,male,0,0,0,0,0,0,0,2016,3,Graduated College,Account Manager,GCP|Python|Java|Scala
472,South Korea,female,0,14,0,0,0,0,0,2016,752,Graduated College,"Salary, Compensation",JIRA|Tableau|Excel|PowerPoint|SQL
472,South Korea,female,0,14,0,0,0,0,0,2016,752,Graduated College,"Salary, Compensation",JIRA|Tableau|Excel|PowerPoint|SQL
475,South Korea,female,0,7,0,0,0,0,0,2016,907,Graduated College,Warehouse Specialist,Logistics|Logistics Management
475,South Korea,female,0,7,0,0,0,0,0,2016,907,Graduated College,Warehouse Specialist,Logistics|Logistics Management
478,South Korea,female,0,2,0,0,0,0,0,2016,1074,Graduated College,HR Manager,Python
478,South Korea,female,0,2,0,0,0,0,0,2016,1074,Graduated College,HR Manager,Python
479,South Korea,male,0,17,5,0,0.3,0,0,2016,757,Graduated College,Brand Marketer,Excel|Excel Pivot|ERP Implementations|Business English|Accounting Management|Accounting System|Accounting|Tax Accounting|Financial Statements|Treasury Management|Financial Control|Financial Management|Financial Accounting|Financial Reporting
479,South Korea,male,0,17,5,0,0.3,0,0,2016,757,Graduated College,Brand Marketer,Excel|Excel Pivot|ERP Implementations|Business English|Accounting Management|Accounting System|Accounting|Tax Accounting|Financial Statements|Treasury Management|Financial Control|Financial Management|Financial Accounting|Financial Reporting
481,South Korea,female,0,5,0,0,0,0,0,2016,767,Graduated College,Web Designer,Adobe Photoshop|Sketch|Adobe Illustrator|UI Design|Zeplin|Graphic Design|3D|UX Design|UX|iOS|Android|Figma|3D Modeling|3D graphics|3D rendering|Motion Design|Motion Graphics|After Effect
481,South Korea,female,0,5,0,0,0,0,0,2016,767,Graduated College,Web Designer,Adobe Photoshop|Sketch|Adobe Illustrator|UI Design|Zeplin|Graphic Design|3D|UX Design|UX|iOS|Android|Figma|3D Modeling|3D graphics|3D rendering|Motion Design|Motion Graphics|After Effect
482,South Korea,male,0,7,0,0,0,0,0,2016,842,Graduated College,Product Designer,Adobe Photoshop|Adobe Illustrator
482,South Korea,male,0,7,0,0,0,0,0,2016,842,Graduated College,Product Designer,Adobe Photoshop|Adobe Illustrator
487,South Korea,female,0,12,3,0,0,0,0,2016,1070,Graduated College,Management Innovator,Business Affairs|Government Affairs
487,South Korea,female,0,12,3,0,0,0,0,2016,1070,Graduated College,Management Innovator,Business Affairs|Government Affairs
488,South Korea,female,0,38,0,0,0,0,0,2016,857,Graduated College,HR Manager,Axure|Google Analytics|JIRA|Excel|SQL
488,South Korea,female,0,38,0,0,0,0,0,2016,857,Graduated College,HR Manager,Axure|Google Analytics|JIRA|Excel|SQL
489,South Korea,male,0,0,0,0,0,0,0,2016,65,Graduated College,iOS Developer,Go|Node.js
489,South Korea,male,0,0,0,0,0,0,0,2016,44,Graduated College,iOS Developer,Go|Node.js
490,South Korea,female,0,21,4,0,0.5,0,0,2016,976,Graduated College,Social Marketer,Content Creation|Content Strategy|Marketing Communications|Marketing Materials
490,South Korea,female,0,21,4,0,0.5,0,0,2016,976,Graduated College,Social Marketer,Content Creation|Content Strategy|Marketing Communications|Marketing Materials
503,South Korea,female,0,0,0,0,0,0,0,2016,891,Graduated College,Web Designer,Sketch|UI Design
503,South Korea,female,0,0,0,0,0,0,0,2016,891,Graduated College,Web Designer,Sketch|UI Design
504,South Korea,male,0,51,7,0,0.5,0,0,2016,982,Graduated College,Web Developer,AWS|Docker|Spring Framework|Java|Kotlin|RDBMS|NoSQL
504,South Korea,male,0,51,7,0,0.5,0,0,2016,982,Graduated College,Web Developer,AWS|Docker|Spring Framework|Java|Kotlin|RDBMS|NoSQL
515,South Korea,female,0,0,0,0,0,0,1,2016,76,Graduated College,Volunteer,Compensation Structures|Compensations|Compensation Strategies|Compensation Planning
515,South Korea,female,0,0,0,0,0,0,1,2016,18,Graduated College,Volunteer,Compensation Structures|Compensations|Compensation Strategies|Compensation Planning
516,South Korea,male,0,46,0,0,0,0,0,2016,844,Graduated College,Global Marketing Mgr.,Adobe Premiere|Adobe Illustrator|Adobe Photoshop
516,South Korea,male,0,46,0,0,0,0,0,2016,844,Graduated College,Global Marketing Mgr.,Adobe Premiere|Adobe Illustrator|Adobe Photoshop
517,South Korea,male,0,0,0,0,0,0,0,2016,881,Graduated College,Strategic Planner,Advertising Operations
517,South Korea,male,0,0,0,0,0,0,0,2016,881,Graduated College,Strategic Planner,Advertising Operations
518,South Korea,male,0,3,0,0,0,0,0,2016,60,Graduated College,Growth Hacker,Branding|Brand Marketing|Content Creation|Advertising Management
518,South Korea,male,0,3,0,0,0,0,0,2016,29,Graduated College,Growth Hacker,Branding|Brand Marketing|Content Creation|Advertising Management
524,South Korea,male,0,1,0,0,0,0,0,2016,94,Graduated College,Data Engineer,Python|Ruby|Go|Kotlin|JavaScript|Java|Spring Framework|Docker|VueJS|MySQL
524,South Korea,male,0,1,0,0,0,0,0,2016,3,Graduated College,Data Engineer,Python|Ruby|Go|Kotlin|JavaScript|Java|Spring Framework|Docker|VueJS|MySQL
526,United States,male,0,0,0,0,0,0,0,2016,849,Graduated College,Project Manager,Project Control|Product Management
526,United States,male,0,0,0,0,0,0,0,2016,849,Graduated College,Project Manager,Project Control|Product Management
528,South Korea,male,0,1,0,0,0,0,0,2016,1070,Graduated College,Interior Designer,Adobe Photoshop|Adobe Illustrator
528,South Korea,male,0,1,0,0,0,0,0,2016,1070,Graduated College,Interior Designer,Adobe Photoshop|Adobe Illustrator
530,South Korea,male,0,0,0,0,0,0,0,2016,793,Graduated College,"Salary, Compensation",Staffing|Talent Acquisition|Recruiters
530,South Korea,male,0,0,0,0,0,0,0,2016,793,Graduated College,"Salary, Compensation",Staffing|Talent Acquisition|Recruiters
531,South Korea,male,0,2,0,0,0,0,0,2016,98,Graduated College,Photographer,Adobe
531,South Korea,male,0,2,0,0,0,0,0,2016,4,Graduated College,Photographer,Adobe
532,Thailand,male,0,19,4,1,0.3,1.2,0,2016,946,Graduated College,Customer Service Manager,JIRA|Tableau|Excel|PowerPoint|SQL
535,Japan,female,0,5,3,0,1.2,0,0,2016,890,Graduated College,Strategic Planner,SQL|UT|Google Analytics
540,South Korea,female,0,58,6,1,0.5,2.4,2,2016,834,Graduated College,Web Publisher,AWS|DevOps
542,South Korea,female,0,3,0,0,0,0,0,2016,780,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
545,South Korea,female,0,5,0,0,0,0,0,2017,90,Graduated College,Transportation Manager,Java|JIRA|Git|Spring Boot|Spring Framework|SCM|iOS|Android|Kotlin|Swift
550,South Korea,female,0,0,0,0,0,0,0,2017,892,Graduated College,UX Designer,UX Design|UX|HCI|Figma|Zeplin|Sketch
552,South Korea,female,0,0,0,0,0,0,0,2017,48,Graduated College,Analyst,Financial Reporting|Financial Statements|Financial Control|Financial Analysis
553,South Korea,male,0,14,0,0,0,0,0,2017,973,Graduated College,HR Manager,Data Analysis|Marketing Strategy|Affiliate Management|Japanese|Content Management
554,South Korea,male,0,123,5,0,0.2,0,0,2017,958,Graduated College,Web Developer,AWS|DevOps
560,South Korea,female,0,0,0,0,0,0,0,2017,794,Graduated College,Security Engineer,Android|iOS|C / C++
562,South Korea,male,0,7,3,1,0.2,1.1,0,2017,914,Graduated College,Store Manager,Adobe Photoshop
564,South Korea,male,0,6,0,0,0,0,0,2017,785,Graduated College,Marketing Strategy Planner,Data Analysis|Marketing Strategy|Affiliate Management|Japanese|Content Management
565,South Korea,male,0,0,0,0,0,0,0,2017,962,Graduated College,Social Marketer,Consulting
572,South Korea,male,0,0,0,0,0,0,0,2017,17,Graduated College,Travel Agent,Axure|Google Analytics|JIRA|Excel|SQL
582,Australia,male,0,3,3,0,1.3,0,0,2017,55,No College,"Video, Motion Designer",Adobe Photoshop|Adobe Illustrator|Flash|JIRA|Notion|Zeplin|Slack
584,South Korea,female,0,6,3,1,0.1,0.1,0,2017,757,Graduated College,"Salary, Compensation",Google Analytics|Excel|PowerPoint|Data Analysis|SPSS
590,South Korea,male,0,4,0,0,0,0,0,2017,940,Graduated College,"UI,GUI Designer",Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
592,South Korea,male,0,0,0,0,0,0,0,2017,918,Graduated College,iOS Developer,TypeScript|Git|Spa|HTML|Java|JavaScript|PHP|JIRA|Redis|MySQL|BitBucket|APIs|API Development|Spring Boot|JPA|ElasticSearch|MongoDB|CSS|Confluence|OOP|Python|Hadoop|Jenkins|iOS|AWS|Linux|SQL|Android|Kotlin|Swift|React|MVVM|MVC|AAC|HBase|DevOps|Azure|GCP|OpenStack|NoSQL|Pytorch|Tensorflow|Scikit-Learn|JSP|VueJS|Gradle|Maven|RabbitMQ|ETL|Datastage
593,Poland,male,0,0,0,0,0,0,0,2017,1025,Graduated College,Technical Support,Java|JIRA|Git|Spring Boot|Spring Framework|SCM|iOS|Android|Kotlin|Swift
594,South Korea,male,0,4,0,0,0,0,0,2017,841,Graduated College,Strategic Planner,English language skills|Healthcare IT|Strategic Planning|Strategy Development|Strategic Thinking|Business Strategy|Business Planning
596,South Korea,male,0,7,0,0,0,0,0,2017,924,Graduated College,Product Designer,Adobe Illustrator|Adobe Photoshop|Zeplin|Sketch|UI Design|Sketching|Web Design|Product Design|Service Design|Interaction Design|Figma
